alpha,beta,aromatic,idx
1.5957498704036697,0.03121624538593692,True,0
1.5694518508913682,0.003076547466594754,True,1
1.5746712322314516,0.0014635910252602058,True,2
1.5341289003240217,0.015226890398213599,True,3
1.5783707005026935,-0.0008906370092750858,True,3
1.5928302854761807,0.04797818931043583,True,4
1.5827369380263896,-0.016969752778181815,True,4
1.5804490207505522,-0.0031154049624987686,True,4
1.5909751866215758,0.015371159515016932,True,4
1.5736329192923666,-0.04144421988927603,True,4
1.580486423555938,-0.008688696725235843,True,4
1.5897104813767562,0.003147744270264165,True,4
1.5727224608709114,-0.002104913736581639,True,4
1.5772782936322343,-0.00477631679735982,True,4
1.590164226435564,0.012995326263598117,True,4
1.5784640971901134,-0.003120326635009315,True,4
1.5618516863958192,0.012624974887933158,True,4
1.546814028022656,-0.013040370070712575,True,4
1.5329571669655826,0.010983557224221742,True,4
1.5479930036119984,-0.005367005156463029,True,4
1.5690855260117413,-0.0022137113404517078,True,5
1.5707532433922027,0.01064478714110569,True,6
1.579571179482025,-0.00017238464380637159,True,7
1.577075628968404,0.01611119045832724,True,8
1.580016607017799,-0.007951842527999596,True,8
1.5732478837275266,0.0006449596769400511,True,8
1.5687793770086471,0.007384629687569241,True,8
1.571506550215214,-0.02539686066143099,True,8
1.558588796109867,-0.028816924693986636,True,8
1.56436035598385,0.009101448540876939,True,8
1.569282378023536,-0.00010020823460746858,True,8
1.576180658659953,-0.008968194623285372,True,8
1.5786424826518333,0.028522775588128074,True,8
1.663788593910945,0.031737578174918984,True,9
1.6025529887661882,-0.008960618712641777,True,9
1.5903071439174565,0.011303880564399967,True,9
1.6081662781276258,0.0068629171328814485,True,9
1.5706702383069815,-0.00020321594530894657,True,10
1.5707337423723244,0.00018130871015728148,True,10
1.5636177529851363,-0.012134881921858322,True,11
1.5800646886556127,0.007718569728173696,True,11
1.5571692746791974,0.0017104552391116912,True,12
1.5777620777127082,-0.015679599182270066,True,13
1.5706848066078356,-0.005865792245205818,True,14
1.5708643430055436,-0.008701479528042939,True,15
1.570258987709507,-0.06549459342031141,True,16
1.5705523090204363,-0.0655241347997543,True,16
1.5708113829973231,-0.0001265696031451048,True,17
0.18931147952510177,-1.0392619591567638,False,18
1.914070535463228,0.09006781997919565,False,18
1.4949294240387245,-0.00013167271746713125,False,18
0.3591196706298432,-2.821277956509787,False,18
1.3594156107802593,-0.07836927821843122,False,18
2.8525787130272255,1.6644459039953572,False,18
1.578086373938779,0.061500493667957394,True,19
1.5655083431928887,-0.06230519182363992,True,19
1.583247205779627,0.05112612592476114,True,19
1.5397559995983565,-0.03870632351580164,True,19
1.6088398470172993,0.016690345273468292,True,20
1.5660038177133024,-0.0030708665920577325,True,20
1.5718360294613487,0.0017310450568349595,True,21
1.5714259557252184,0.002443671632240955,True,21
1.548976852701012,0.0071139789644985,True,21
1.5745487039547748,9.245677443303664e-05,True,21
1.5731293016918007,-0.008459539425931134,True,22
1.587279814737792,-0.0075263068857793465,True,22
1.5679744969023763,0.004104757045516783,True,23
1.5761936666749923,-0.0047116155261803004,True,24
1.5751597205649344,-0.006834976133582886,True,24
1.5619004311669304,4.9624420337344587e-05,True,25
1.629750388173421,0.007688191129835277,True,26
0.16318865704799904,1.2086111508744082,False,27
1.877870434794769,-0.07936039551668597,False,27
2.973109240576523,-2.610904926822289,False,27
1.5761515780817534,0.0003227685666273395,True,28
1.5767909173222123,0.006147819857861844,True,28
1.5613764239079695,-0.022054044026826664,True,28
1.5771907370459444,0.013626103453485269,True,28
1.5734148621132964,-0.00667522687508228,True,28
2.973465471754667,2.661033331985814,False,29
1.4098037089351858,0.06663479493046577,False,30
2.8439673262999516,-1.8638541538796225,False,30
1.4771843505315878,-0.0025517978157409073,False,30
0.388438089798845,2.7761968662289958,False,30
1.9962554113960516,-0.1172456117144099,False,30
0.24903729434999625,0.7827405225262399,False,30
1.575100778254543,-0.0014812327232737745,True,31
1.5871998109241698,-0.04500873731566762,True,32
1.5478281368144045,0.0157876411219378,True,32
1.5229372518579591,0.02056895162923434,True,33
1.5731111731540752,0.007787428315112247,True,34
1.5715740365782793,-0.010436950943981695,True,34
1.570902221414596,-3.042588499099787e-05,True,35
1.5710018817663929,-8.924742240711785e-05,True,35
1.5710346199681822,-1.0789992274514437e-05,True,35
1.5801419546606068,0.009368717914231384,True,36
1.5462483626690815,-0.011429978175659187,True,36
1.5655225460252882,0.003982072685894177,True,37
1.5651621815169259,-0.0010682746149935582,True,38
1.5708748532603476,5.286708965499139e-06,True,39
1.5708134609399405,2.387482948183323e-05,True,39
1.5222952193268966,-0.026235074968211765,True,40
1.569730807747477,-0.005854831742487369,True,40
1.6186648897011342,-0.025932807483011012,True,40
1.5715240850102352,-0.005870350122060614,True,40
1.5356856240797723,0.04242295958362655,True,41
1.5706568893010806,-0.018014294903845995,True,42
1.569288446381263,0.0035754085118596974,True,43
1.569282257252896,0.003581591444197312,True,43
1.5707583405417602,-0.0027283336401528833,True,44
1.571139516893685,0.03634887004879655,True,44
1.5708180327505958,-0.0013092980806461477,True,44
1.567814889479181,0.010464770570556394,True,45
1.5702610119185607,-0.003848796226540915,True,45
0.5229540309253653,-0.12799130529973704,False,46
2.3697046484213886,0.017564318565343472,False,46
0.936487791445887,0.022595701363210607,False,46
2.8010470242578287,-0.06757562762708061,False,46
0.3615277757035686,0.10817805550890265,False,46
2.207085276690162,0.003401641838618441,False,46
0.8574519461930324,-0.0016372173443755954,False,47
2.6959754681377843,-0.17270530086508357,False,47
0.2919249959113253,-0.05822978333480483,False,47
2.15880290068794,0.009931834538615349,False,47
0.9035007078358079,0.03684283284891264,False,47
2.7457699883247124,0.14299938037221965,False,47
1.622059406810844,0.032134608206718096,True,48
1.5825115941648056,-0.014530545665191035,True,48
1.5584841802924239,0.0023598495433677074,True,48
1.566821049177684,0.009434164959103614,True,48
1.558321942606693,-0.030807530977890296,True,48
