0,1,2,3,4,5,6,7
133.23663809832388,-102.05737403933684,128.215470862573,-123.99358064670031,65.94641974254637,-132.61203972996137,-41.16443040886112,-65.3684214292809
140.38077115476693,-53.221196794815754,123.12862320011536,-120.35118731687923,128.94977890679775,-116.8464924569844,74.8200183259676,21.983921999593456
-2.903681158451312,-107.26565184565652,6.3457553823884805,-95.78046759410066,114.06074815800213,-104.3049291398214,151.79858163151286,-104.53921888909957
75.81467162412972,31.135772994203712,-72.28837823814705,-35.22680191625429,74.90650072990681,33.553547475359046,-55.78770747462563,-51.254832117068965
138.94826483264913,-86.00112704113896,134.90849912131003,-128.5419674566616,65.51912461053465,-130.64212752925621,-27.82152779900062,-74.14473362574489
147.3733533787256,-113.59316314922836,102.15907322515501,-117.4389908118142,135.21699623961888,-125.15592344272032,98.45157793334643,-113.23521091202223
-12.460710192014831,-71.91331523344834,146.24428021823945,-84.78208335192339,123.81658866614843,-140.30048694205283,59.89522559787394,-144.19303344333784
154.92903480561037,-80.61369012933832,69.04608777564103,-136.00713798758244,153.46388111993969,-76.33335852403592,73.10195316933735,-135.29833158485354
153.38356855935876,-76.98253074161119,70.62153956495406,-134.75717444751695,154.05627353494987,-80.19328168500294,64.87260107575969,-138.50610084121854
53.200197291516055,-119.14946805066779,8.845041412340306,-91.90447603696221,60.48593160874531,-115.33737032191578,3.617121852212768,-90.22571188727969
160.04499543458041,-70.97488930178564,73.3503673484332,-133.92941422117636,149.17290350680358,-81.28336770473436,70.26647279333736,-131.32188433122585
98.13932924838778,-120.61391650026158,128.146879945322,-120.9980201496643,109.41216604723958,-99.72863630386418,151.72541898055974,-126.15594174882654
155.67396913631111,-76.59962641760727,73.87531631415433,-135.45215091391228,154.59347890854858,-81.18360248380033,70.69185303299258,-134.4080455975554
141.51389090849662,-85.60663396693528,71.37773506877586,-148.6576399895768,146.51701624742734,-68.40389440771706,88.20276262451053,-144.9130761820949
87.58288861894097,-122.60733991862273,148.47109023672888,-97.1156144473603,98.29156577442333,-122.17780921102924,145.5969607705295,-118.3463887829021
135.63254871811793,-134.49657351990803,62.77054472502443,-132.7223344376332,-22.742768528111103,-80.24693290650433,134.58367996548992,-81.89455871869643
-36.322039926033604,-66.05510154639101,144.00649905575435,-93.00048481661251,118.96348217178874,-134.93343431579973,77.12037204987517,-134.3707869178379
-0.5531459100147836,-91.09974771003255,60.867046922241784,-115.61217005061147,-2.023757464041036,-92.90174979450828,57.358954963493616,-119.28032681522441
134.9426412818063,-117.46807372141207,119.39746838401999,-135.87220614972787,63.27583596977003,29.178802003772372,137.54842625553647,-56.394602243675415
104.62897833604875,-137.5994397272226,125.01803991278112,-87.83817988813755,126.31683663348917,-138.7342047090092,119.25522590665814,-111.59995494145085
159.36891283926934,-74.73871278824816,81.29412909711316,-133.38570751457956,152.93156915232433,-91.57371462916022,73.76864184846282,-127.11718766543115
102.32413653940344,-118.17558403743271,137.67929221816618,-116.18909751767931,103.18934006134691,-114.59650164890336,144.8081543365896,-115.7070378085847
-32.02198346730266,-71.00958208665661,136.12598238997478,-102.8036065437462,119.55641426906344,-132.70584479360525,66.00497260985449,-134.8110348921746
95.66467728909014,-153.241432173803,128.22300356648603,-74.1059386778302,94.32118752280999,-156.0221270238134,127.5296383316746,-74.42724623772236
68.71941325105657,-136.69569890998406,159.51379460430937,-66.81317491972081,77.23853684563194,-130.456894868589,153.2759415831788,-80.79267692658627
136.9793096528725,-89.6048773335865,131.37819886868843,-135.30784268278555,57.25784489467005,-126.15467125977604,-33.83609611657034,-71.8553271762783
-24.587970205260746,-76.56101893907685,138.09848116913676,-80.99689539002274,136.41314987855992,-142.0134223958464,48.591125809600214,-120.90881960966678
156.50572361897886,-76.44378628089731,75.0007601944982,-131.12320812649077,158.4212237462626,-81.54239414005386,70.44377836502801,-133.84256509072594
118.62714209462247,-118.50969465350884,139.60028788117165,-128.37409417901637,7.2550843230257565,82.61865575852437,150.92435410203925,-72.70692708686241
147.18904598950186,-96.13150102385403,121.13805821278382,-128.11444206243135,70.16859301064271,-137.9069533323508,-27.073629332349732,-64.40165792921614
67.31835047241466,-143.55842064932386,152.97211898694587,-69.67479791479629,81.28107693015575,-135.0607527827365,151.7207684995859,-82.4896878053731
156.13921941412931,-76.44574273255448,82.87591417042007,-131.6682687820785,153.73937449931893,-87.05628481603206,72.05925736045369,-134.69405028934713
-49.77339511932387,-76.38397598078548,-59.027299525827914,-69.37246765631046,83.94417586554954,66.62603913662089,35.96522121564152,-93.85265770695753
12.860760282279529,-103.08332756775005,117.45725379998937,-97.26478994810361,153.9209237197008,-113.29659044779865,-1.2742221672663043,-114.6414165965932
130.6072854704489,-141.76111727894792,111.88785180150654,-104.72359263747826,114.42139005674404,-141.1165848903087,117.03280743356873,-88.22183004242977
72.43672273130137,-147.04859040395746,65.32594099612426,52.54700260942269,-36.81531290808051,-63.82375076393558,147.80137168024595,-67.94293744004717
149.39512024698166,-129.10172004975246,61.51225925935836,31.685316210504787,98.35965693740556,-77.81423993254792,-45.822470865593,-60.93918473684692
68.36825259905679,-135.56986492614928,-31.584929158618053,-69.13518004376519,140.7860202154191,-104.08904832227991,118.65077377330475,-130.03416486725004
86.78398859012599,-148.1111330604561,31.980551001261755,67.81931143589162,-52.06416372494779,-67.37933543365847,137.50631659376248,-61.97173375185826
154.220870105268,-82.93732207146252,68.87706356085673,-133.21109318647473,157.5013564289944,-72.42536334039808,75.39978132741558,-135.48483367328978
137.81937142592082,-66.85069685742761,82.1138467135976,-146.50977803428316,30.710559978631956,74.13523500104462,-47.53140665414957,-70.20817921082265
106.34491516573019,-136.53104267063844,124.9243744316074,-97.57122314989346,121.0323147481823,-132.9600043121541,125.55363151348016,-108.32321571605443
136.57404433905683,-121.65834386541056,108.16132591447723,-104.62532570208148,138.60519323872379,-120.98828436824715,106.5065133109792,-107.45447748539105
8.679846105942575,-90.84848798840407,124.2027554103737,-99.41331843020345,149.70361428826914,-105.33612729318212,4.917959059381352,-117.82020645257502
-42.14745881185795,-50.760702561261944,152.91452157895242,-138.255561753977,50.629690830219516,42.793399234837736,63.38469089714104,-66.53010148435472
97.9122242329393,-126.59574993524119,138.10136921255332,-105.49275354057426,102.00284720142196,-118.34381660418465,146.34084089220423,-106.03541229945101
118.14712155844735,-89.09984060912569,130.99116549015483,-140.6987834430139,112.51514150584009,-105.9030995085928,113.51050929588921,-140.61949610122
153.21289662326492,-83.63804389019381,69.18003997065638,-137.5031302148234,152.10792518468642,-73.87384775401235,73.57667454496972,-138.24163980359828
135.43236358730718,-83.54655562620863,134.34425404777846,-141.51472454747892,61.66097033058879,-125.25766551351956,-36.80717537263709,-74.07300929107008
-157.31757891807243,41.030226049076006,43.603487532597555,-131.80316046123997,163.46373154613852,-80.69897215317745,67.65410862553333,-121.65627412291155
111.1781325009459,-149.56760425149668,126.3629282060725,-87.5158883210984,86.81821467693818,-160.35468341312688,123.24999170710609,-70.24716832347202
144.69591915018884,-80.57225112901361,73.66075919723481,-144.78020862951016,147.47852856374288,-70.99835932630414,75.79744074307723,-144.8069092969533
11.481491258539027,-101.77931540006146,112.78868947206745,-106.55955048203984,149.95020711936692,-105.2029493410811,3.4640180607236575,-112.35555019352825
-45.17433891250986,-69.53503474674842,122.4269391256814,-99.67857856891814,143.97184880825517,-82.64449189997303,-50.79960421861921,123.87327120413916
64.51718002817451,-145.8033002818751,72.766179619579,46.11126168122325,-81.36357594217684,-11.080530036382706,145.82725510133753,-89.60034846712762
97.65936062022412,-83.63243045624684,-36.34687267239628,-64.86157340242914,152.85587546835907,-123.02935408511523,64.32125814049839,29.837321578284833
154.24174927336637,-83.23337645885685,67.31708795099735,-136.74178134669387,156.7478876641306,-72.10031705583877,76.13179089852798,-135.29030933248023
-18.996621408526398,-66.05775745640605,123.99200633160754,-98.84588651146429,155.95976739133636,-70.95421799959844,2.6768737919368943,-80.2815502321074
72.38534203229243,-132.44583001559224,-40.98018729252492,-60.337375097129005,144.76360319222198,-94.0646438222639,123.21896111598964,-128.99391350736047
99.0816760806308,-115.29489978937178,142.19764964355986,-108.54308559582688,106.00642274118415,-111.77472114999892,143.5598196501041,-122.41408494342828
134.573795195671,-104.16907764072032,102.89146515045925,-111.92987654256055,154.1824088143823,-122.00941743111429,77.8206113545842,-132.48433429212864
122.59066905917398,-141.01096776938763,53.02934970476739,-148.805444416059,-2.1598740340503864,-84.70738318395256,137.60892491602465,-94.4719881903713
129.84727731388287,-137.17614405844859,101.50078781094662,-107.63661598208401,136.58036950526875,-119.46103838878145,115.20642786859885,-98.50603861295215
-53.431835675045456,-63.900523353645575,139.802980315242,-82.59782415923893,114.54760274511757,-151.4051391054224,68.75089669110127,-120.99422508122994
132.9349418419507,-87.6906917159728,135.31170062564652,-137.94947528041698,60.319442703321144,-120.45297692268092,-36.022060381999175,-76.84157480021186
-49.90388331318674,-72.25142544277756,136.69364927552255,-62.70160840155391,86.803486030677,-144.34083790807688,30.900367522253962,69.51373559577104
86.66983663819894,-147.5002149554854,31.591810181719485,68.80445950377425,-51.32554729097871,-66.42103040751779,139.4104488859331,-62.550442798477725
134.13919159599678,-91.58611283639628,132.83771476844925,-134.8572520830125,58.786139258986026,-123.49010211726288,-41.206810607425005,-67.75967210072608
151.5033135539092,-69.80768735603623,65.59674154930039,-143.49049627813184,-37.78946850313674,-77.8100373697082,66.17084498349728,31.922372258654004
143.8501363810254,-125.88097569141719,97.96406821107212,-118.24912879818173,137.14522890650377,-113.63494096440729,107.31238768268335,-108.45917743288439
139.14542449457417,-130.9526505443362,62.50471630960014,-126.94953076463992,-38.16598265892627,-87.18886221689318,116.0146692164185,-93.38405463969494
-33.86612645832771,-67.45391279041522,144.96168303821858,-80.96768149004326,130.35944174089036,-136.21132422030627,63.36437455235732,-124.32802912264712
155.3770316504155,-88.02208887393489,78.05653229834783,-133.4563382222905,152.42659940161266,-90.65288459617518,76.74294943657291,-130.57206961435244
58.219008063197734,44.00239529675811,122.29172975573296,-66.05765760091249,141.16429678308373,-113.74737558849769,110.37770702207231,-147.83549926322436
111.73133580599885,-104.60792705257589,114.67594268461276,-141.05446388309346,117.52480243898682,-87.2410831796203,131.34459626220962,-142.2571999199323
-25.952564881037155,-70.61591105027645,137.53087474843358,-103.20673089180947,120.6209253844999,-130.12424925033616,66.00358864515893,-141.30359147352272
135.05085159143817,-102.294333282243,129.550898474689,-119.25339343223025,63.23519790906877,-133.7093612637602,-40.37609040828613,-62.081577561939355
134.55498214580817,-113.98618394361172,107.33428973640159,-104.6156198841374,151.17712411557136,-117.19858921268766,102.18866923481669,-116.95586508949408
