alpha,beta,aromatic,idx
1.571527632059652,-0.04349282129929998,True,0
1.5711354360111527,0.04761054400165493,True,1
1.5712006551596938,0.04755292057163507,True,1
0.37994094864675715,0.05591293653685654,False,2
1.635169654109563,-0.06214322616623091,True,3
0.02976774782292878,2.529377865284335,False,4
0.374926793365205,-0.4439309044696591,False,4
0.5107108786185386,0.20810590701846837,False,4
0.7264389959669494,0.013015134645718737,False,4
0.5296694350918753,0.042825670309812366,False,4
1.4126762387599083,-0.04037253736442183,False,4
1.8652016392780248,-0.006524425671066574,False,4
0.06639960018570323,-2.4516234390394875,False,4
1.5289325266009113,0.02688427979331855,True,5
1.570733324332292,0.031358768627035766,True,6
1.5055755923985132,0.001040872899162853,True,6
0.7137130046571464,-0.4445015458510956,False,7
2.816956009203064,0.0021128558787540243,False,8
1.5658116142512537,-0.039463625484181176,True,9
1.5652955035592573,-0.03953450486167633,True,9
1.5200319645242244,0.06050314573816333,True,10
1.0834953236557512,-0.07374903298773926,False,11
1.5706145338597155,-0.05792408353433581,True,12
1.5617310495587984,0.06203575654413991,True,13
1.570702337867729,0.028913265456735737,True,14
1.5710334454464006,0.02894168639659127,True,14
1.600516575947036,0.005081119669484385,True,15
1.5762246587117645,-0.039362762965569974,True,16
2.942754119476745,-0.5431173528235492,False,17
1.603958226505016,0.04171097274609334,True,18
2.299321696763841,0.035256663757180874,False,19
1.2991970933086923,-0.03287602441798213,False,20
0.4037641107352733,0.9441329013267805,False,20
1.1264727339773624,-0.11651762272526117,False,20
1.5931426852064852,0.03296044528314705,True,21
0.43084195337542613,0.29542609507354034,False,22
0.4328827638253503,0.29376134059101106,False,23
1.5889767897847502,0.035778890197171336,True,24
1.5688175570491756,0.00043544705450207846,True,24
0.4191989137700441,0.3841474613833327,False,24
2.4193092708657993,0.08586744390853611,False,24
1.5764997371542129,0.006562789457850945,True,25
1.5765684001266016,0.006677664280043389,True,25
2.713501905561863,0.29787242166777717,False,26
2.3460061090818765,0.020824087605289397,False,26
0.6085930691205323,0.009869762602936226,False,27
2.1991727620350003,-0.024531820225941442,False,27
1.233980409881416,-0.016336592003077712,False,27
1.5630153506957642,-0.02579585462330636,True,28
1.5721788116756137,0.039146776208048996,True,29
1.6300821036499331,-0.0352298835597373,True,30
1.565044036603186,0.034715257524572794,True,31
1.5839832656328794,0.032046190852342026,True,32
1.576157945080984,0.004111896506133041,True,33
1.5891451440684263,0.0023825054239035425,True,33
1.4745445964952586,-0.04597282332518667,True,34
1.561260396817421,-0.030625953226688124,True,34
1.510570241745491,-0.05416598512798249,True,34
1.4988023021746744,0.03275786344920035,True,34
0.7871719354843898,3.0982651796189864,False,34
0.34505600461832,2.9786677797126893,False,34
0.7768428349469081,3.064473588966449,False,34
0.28625282649221134,2.964612859694147,False,34
1.6141913013742835,0.04981945062343675,True,35
2.9287723676783624,0.01000224116844966,False,36
1.5639965156527649,-0.05180476418547961,True,37
1.5857811485218516,0.020873314708856065,True,38
2.9408264232904044,0.21317426246722673,False,39
0.03567608644876217,-2.4779577116873552,False,40
3.085709659709676,0.6920927962582557,False,40
1.5360998897429374,0.0008919563835523697,True,41
1.591429954552739,0.010160479811966461,True,42
0.6730575084633388,-0.08974698870140865,False,43
