alpha,beta,aromatic,idx
1.6025288877738872,-0.0010178663386055996,True,0
1.565050561135416,-0.002339215184965185,True,1
1.5620869250806486,-0.0014792485475167508,True,2
1.5075422188033534,-0.00488429213698634,True,3
1.5667527853087277,0.0055084080271856,True,4
1.5813497764862854,-0.005008326262135189,True,4
1.5668222797431683,-0.0011809852127546176,True,5
1.569793008235742,-0.011724059821803773,True,6
1.5829138704768682,0.01098239532251887,True,6
1.5706337666421302,-0.00015167738038183843,True,7
1.5685866764409384,-0.00018902255554146508,True,8
1.5680687548260475,0.001876099354957617,True,9
1.5705807216388712,0.0022523687775899406,True,10
1.5760091210728724,-0.0036139285657777864,True,11
1.5726349724498812,0.007836341334159592,True,11
1.516989467594431,2.477345027904402e-05,True,12
1.6034110951581975,-0.003324216586501901,True,13
1.5437852603233626,0.0012283940316702299,True,13
1.571858716013086,0.0013672369733764224,True,13
1.5466402849333143,0.035641791839323214,True,14
1.575106441597563,-0.005746400282670096,True,14
1.5647112488935302,-0.00171403973085082,True,15
1.580421316970861,0.03384496874655869,True,16
1.586948534571442,-0.0038844606676357823,True,16
1.555202972647742,0.07656302146966358,True,17
1.5764702354879543,0.0034635872146160955,True,18
1.571288260264525,0.008954793276301701,True,18
1.5653232979248533,-0.000972540669246889,True,19
1.5693206106886939,0.00217718978168505,True,20
1.5694795082873974,0.002209289239326835,True,21
1.55429759614075,-0.047324481105319206,True,22
1.559049445229337,0.00037541038775162916,True,23
1.5742768865073937,-0.021971770855203354,True,24
1.560087626354121,-0.00292922101507752,True,25
1.572497762164349,0.00033388501295795385,True,26
1.5697306932296446,-0.0001548616622686171,True,26
1.6065990707166338,0.04270704330852264,True,26
1.5586018472613796,-0.027500865228685247,True,26
1.5725523536757813,0.008587843585033178,True,26
1.5950531240540275,0.003821525913909591,True,26
0.05716651917337623,1.8597482836144013,False,27
1.5710904269653772,0.004745428213118394,True,28
1.5718124574908203,0.0008910770625386234,True,29
1.560452253465626,-0.051774770736960574,True,30
1.5696848864803699,-0.00037327146438265825,True,31
1.5724886524864625,-0.020571584321329835,True,32
1.6106606200923501,0.018209628722883817,True,33
1.5694841469486114,0.03057370421320883,True,33
1.570981155407808,-0.0044845346211278845,True,33
1.5508264279743338,-0.0004265582060217643,True,34
1.5679380104456726,-0.0009336566973252135,True,35
1.5797032480418949,0.0005412132997189532,True,35
1.5847442423099285,-0.0039033675969633004,True,36
1.5655950977435178,-0.0027015105866321624,True,36
1.5710461875280863,0.008383166884663482,True,37
1.5708913763216197,0.0029328771428563686,True,38
1.5749520359670277,0.0033098943225230767,True,39
