alpha,beta,aromatic,idx
0.886627231674738,0.10670236304019609,False,0
1.644054351768795,0.06699771461108688,True,1
1.5410962987036725,-0.05217793066780552,True,1
1.570569512223547,-0.034333192616458744,True,2
1.6129262389129662,-0.024540343342636193,True,3
1.4665636503312731,0.0527907898412222,False,3
2.9109467939746727,0.50285245062571,False,4
1.1183537465223712,-0.14689484420588678,False,5
2.3020617713877387,0.12537481692175115,False,5
1.5675587939823385,-0.06122126629811672,True,6
2.591299749952801,0.027075844232102426,False,7
1.5602014294455564,0.0376953403111466,True,8
1.5488437131479524,-0.03428984405403633,True,8
1.5613365287894436,-0.07365023156709387,True,9
1.961307177821618,0.10715872744089074,False,10
0.3557795162209563,0.8757159437424388,False,11
1.5836794386072661,0.009362154386936527,True,12
1.592637410258216,0.02313096427302623,True,13
1.6706016651802271,-0.00464037330098877,True,13
1.5551670402846927,-0.024835378901531868,True,14
2.0870939951270975,0.022172920410219083,False,15
0.772938491716041,0.10720620006724278,False,15
1.0547653734453084,0.022411070855661935,False,16
2.3674681065805014,0.10675528673288662,False,16
1.5878804934226702,-0.049172483481587474,True,17
1.5708503376827783,-0.009247961782353344,True,18
1.5715243911443102,-0.009487295302860735,True,18
1.6953465831817298,0.08684719198503624,True,19
1.585195939083283,0.03108680345379203,True,20
1.592069143406395,-0.04161319058794363,True,21
1.5499631050675369,0.041617262194580146,True,21
1.6141243956206295,0.039293372639858014,True,22
1.6051983620161159,0.056092902791612075,True,22
1.5928957253232032,0.05611873822296765,True,22
1.5637315976765618,-0.08149618876235831,True,22
1.6222027496509897,0.016990972106011335,True,23
1.6649143855286201,-0.04629082587655331,True,24
1.5711121438172915,-0.05526216464536203,True,25
1.5801378534892172,-0.04913057496311476,True,26
1.5507047641213276,-0.06842398191090847,True,27
2.8813516992731403,-0.3198981864230069,False,28
2.9066646140141508,0.6363987833841561,False,28
1.4578472520858559,0.08132115122302506,False,29
1.4594212733748486,-0.08135172099193366,False,29
2.1702179618433406,-0.03021941161979108,False,30
0.9995621877216022,0.009541974999292971,False,31
1.5849722830260697,0.0014678273672661178,True,32
0.21851241375302138,0.8577898775509195,False,33
1.585475810313311,-0.04310726590557987,True,34
1.5816752552644993,-0.028361608518039306,True,35
1.5771550490093766,-0.03937570934117302,True,35
1.5678933280682972,-0.024846063381701054,True,36
1.6460485513366963,-0.04665089126467467,True,37
1.4720307323563724,-0.016528549406175378,True,37
1.6055902705695984,-0.004102474104449922,True,37
1.5833836319964552,0.03911176978122074,True,38
1.553957334309016,0.04845247038732374,True,39
1.556854017146362,-0.053871520041990535,True,40
1.6151233587123122,0.020107661368524612,True,41
1.6757595433113546,0.014321792941966923,True,42
1.605838620408852,-0.023781100386202708,True,43
1.5862316217289452,-0.10824800002733743,True,43
1.7852894896585267,-0.036204756325259185,False,44
1.5768011686138983,0.08393178844165118,True,45
1.0343866238819326,-0.026922902725740983,False,46
2.41634347049306,-0.39817292756022143,False,46
1.61526205051727,-0.13800250853962287,True,47
1.5771334099918537,0.058898340875319435,True,48
0.34479059300862297,-0.3382487066073757,False,48
1.5855510783821758,0.04693703423695817,True,49
1.5858020374413333,-0.04623927425997788,True,49
1.5575932792090497,0.03287185054273809,True,50
2.4511804545947906,-0.027852690315229897,False,51
1.315916383700322,-0.02451506282173815,False,52
2.9655459881825585,1.7886357978362986,False,52
2.9740484723783767,-0.06681056513162606,False,52
1.0985263901817677,0.03864640772462184,False,52
1.5100882762860812,0.06987275983507914,True,53
1.6975009798480027,-0.09013601852974595,False,54
0.1379986622611176,0.5325627743311532,False,55
3.0063536575695298,0.9605974171437333,False,56
2.302868511994125,0.1523195802379924,False,57
1.5384518904441278,0.023349151142126285,True,58
1.6177943399738957,0.04337784594097734,True,58
1.7097505070733892,-0.029330237613634017,True,59
1.4310693033944846,0.029396143168027803,True,59
1.5640317943426274,0.05339269333999232,True,60
1.5661230587841746,0.033256865387214056,True,61
1.5553800263638529,0.051400627024528,True,62
1.042846337201652,0.025444580824464314,False,63
1.5497242981555814,-0.06134420442900666,True,64
1.6186266244980052,0.02328270611591175,True,64
1.6025891001454864,0.06351107566933964,True,64
1.4361168342999162,-0.14926879051657643,True,65
2.8436003998840103,0.2625997385916816,False,66
2.5949569354989164,1.7735071495918797,False,67
1.6014018663630551,0.06279892290218751,True,68
1.6013623642895598,-0.06295202192873496,True,69
0.3278735498718101,0.24458334422316916,False,70
1.1509435909261858,0.03374956283982963,False,70
1.5804845693211635,-0.04318534041439196,True,71
1.5731803800979882,0.06402126123438608,True,72
1.5714753224741171,-0.06504793920324463,True,73
2.2482783855142023,-0.004128182593723804,False,74
0.4602515789587758,0.5538969166164789,False,74
0.8840266058772056,-0.08743279456097147,False,75
2.2483331408287444,-0.0017072134634462735,False,75
1.578411508905182,0.011592810400270668,True,76
1.6051424425983292,-0.021125099853411704,False,77
1.5708995641117818,-0.0029300818710477285,True,78
1.9132667384819904,0.19805981730434022,False,79
1.009917799870539,0.005017076966225942,False,80
1.629365017233341,0.016821195199798022,True,81
1.561681225786275,0.03698313647591517,True,82
1.563712040963186,-0.03511485522267748,True,82
1.5786937406568469,-0.039172990375767935,True,82
1.177319550160934,-0.039127831950909,False,83
2.519289749432678,1.0530009332110615,False,84
1.594581684190034,-0.029800754686005026,True,84
2.0977068751501213,-0.10987243078142574,False,85
1.2113491310152609,-0.07986073344781659,False,85
0.16345135601800406,0.07255176812287686,False,86
1.5639184664645835,0.0395504290705247,True,87
1.5909206829208402,-0.0380635482875674,True,89
1.5787765320160192,0.03246273365301217,True,89
1.6241694130700404,-0.03547403103007896,True,89
1.6344326988395617,0.07283564651932509,True,90
1.633318566301527,0.05226488413102475,True,91
1.5295153256287581,0.03825063561549219,True,91
2.1530270998303407,-0.020621624930413664,False,92
1.564782009408877,0.0647466336740939,True,93
1.5888425210831316,0.043607002519598786,True,94
1.5243854225507367,0.048614909325088704,False,95
2.4557565395917202,-0.0238864981236744,False,95
0.9269990347760639,0.18057967216575893,False,96
1.6344129108010323,0.07921117613800585,False,97
1.3364209871837753,0.03285147188137159,False,97
1.6932303367055073,0.018121696242228317,False,97
1.5920022699497005,0.01053315976674803,True,99
1.1720260696356286,0.10129604028826482,False,100
1.1972403051234835,-0.0028609030902095977,False,101
1.6205194692836702,0.07758915025472217,False,102
2.194970272810749,-0.07387380631130536,False,103
1.5711270526121408,0.030993455474543824,True,104
1.5706598716509235,0.05969861307573787,True,105
2.6578931137776394,-0.32515715390673505,False,106
0.39848834935771554,0.3299915758299599,False,106
1.9384917186742474,0.0965628902095876,False,106
0.948482297721103,-0.120686805727847,False,106
1.4898159581255552,0.08011061857672584,True,107
0.675380337752864,-0.33750157328709596,False,108
1.5906338657721797,0.022682498587746795,True,109
1.6055362788510934,-0.01854502698580165,True,110
1.5837853781609077,-0.06159969931951862,True,110
1.5744205422065594,0.03798135524253032,True,111
1.4846251033488147,-0.02537833750010921,True,111
1.2848944029663014,-0.1858519091924542,False,112
1.8918033501360478,-0.18126948443077137,False,113
0.18797109275432242,2.9149592482718663,False,114
1.5435407849196563,0.03754476923745388,True,115
1.5862731700496304,-0.021296048467842738,True,116
1.5558887532539551,-0.0016065565539197327,True,117
1.5851534352993024,0.05976104262410155,True,118
1.305365855685586,0.08973791148373178,False,119
1.4201630438053634,-0.04069605261001584,False,119
1.0755245228865873,0.02215069304497977,False,120
1.5681479639710436,0.03749604271484611,True,121
0.8212937268295175,0.606232870074857,False,122
2.5025915958888945,0.07495124190730752,False,123
2.1370176078303578,-0.025605019077599614,False,124
2.2295472841061916,-0.08152332173999029,False,125
1.5826710793146044,-0.025805752285271443,True,126
1.5671052151845928,-0.03722804691599595,True,127
1.599936998101268,0.033571176956965376,True,127
1.6038767786261563,0.06616541784556074,False,128
1.9319053076928143,-0.09105158656674958,False,128
1.5708677208706905,-0.029684997752774955,True,129
1.5735539055359964,-0.03781690021306262,True,130
1.5800996303523396,-0.038049430009790296,True,131
1.5299071892942544,0.038007308640690775,True,132
1.5777251168546653,0.01606168692820898,True,132
1.567882790023445,-0.03084321092324407,True,132
1.5326424689097162,0.03685111584243636,True,132
1.3243978126653524,0.06437916485795253,False,133
1.5693115190663098,-0.0028258819854509766,True,134
1.5717278587015069,0.1159118386044397,True,135
1.5693991465741401,-0.010194212815123359,True,136
1.5824726971894316,-0.04819113922017966,True,137
1.7769483573862446,0.006520811117256429,False,138
1.5575017015961339,-0.005778261106357605,False,138
2.4136168159156073,0.04193334780684296,False,139
0.7335796302159018,0.040915044926235246,False,139
1.52108154685543,0.007051731181715792,True,139
1.62077399446965,0.006744234847977443,True,139
1.591513712187003,0.03209478929089516,True,140
1.694880142864629,-0.08758495381975306,True,141
1.5623157413781399,0.10660133782167323,True,141
1.6247298539053054,-0.0461609794569877,True,142
1.569159154625287,-0.040234871782240944,True,143
1.5703520043490422,0.030800567837234612,True,144
1.571020102572701,-0.020790079552416855,True,145
1.5882919852856154,0.06313818509521862,True,146
1.574886220569369,-0.02650757437967383,True,147
1.5749778679668627,-0.026483722117143234,True,147
1.5686563214189677,0.03451620043318488,True,148
2.3331187689401864,-0.08353972197738427,False,149
1.6022567134828776,-0.0762009501885043,False,149
1.5697205084075607,0.04037054080389041,True,150
1.590359196629541,-0.055141875982964446,True,151
1.5707963267948966,0.10143043047126338,True,152
2.027356535904648,-0.057198382400774045,False,153
1.570734005417697,0.013291856695296374,True,154
1.5707775151941175,0.029706036449436153,True,154
1.5615242435825867,0.10611896067049248,True,155
1.5741120224110252,0.03202576392503901,True,156
1.6236596010850837,-0.02553214347519789,True,157
1.5721179483597834,-0.04537998241223254,True,158
1.5723716571963773,-0.04842724157108293,True,158
1.5709943763650556,-0.15028409114360072,True,159
1.4868694521024561,0.06278462809406811,True,160
1.571129513246762,0.046163893378869975,True,161
1.5703690758110582,-0.0054166148061168965,True,161
1.5707742113644656,-0.05935242630123447,True,162
1.0928844763728562,-0.10907523995048493,False,163
0.33084056781171195,-2.1457250517630775,False,163
1.1746082318850528,-0.06827714048142104,False,164
1.8344536914517635,-0.0432946882738007,False,165
1.5989717577203646,0.04866676190656279,False,166
1.5652368664834573,-0.06720111585375797,True,167
1.5742386386385057,0.03076231097978682,True,168
1.5691849627435734,-0.044965849471469393,True,168
1.5726372982148422,-0.03209577766973496,True,169
1.4901068523907917,-0.16541555844758865,True,170
1.57089715742681,-0.03587865565632832,True,171
1.760466553696822,-0.1688968073651152,False,172
1.9193122754842826,-0.10629557373752138,False,173
0.8587615064801326,-0.236739357322574,False,173
1.136938267594909,0.029586822417369683,False,174
3.05968737956312,-0.37090727818419816,False,174
2.696412430427444,0.21499948332644306,False,174
1.599788221495757,0.029624006650843648,True,175
1.5826984400298427,0.030141766374305965,True,175
1.6398553471882136,-0.019958347455796943,True,176
1.5704122494456347,0.013814530731442922,True,177
1.5712610471699235,-0.03262260021577817,True,177
1.571329682149113,-0.03795667849581636,True,178
1.5718380676596966,0.033064577203617086,True,179
2.007623360882201,0.026729859886536308,False,180
1.5985434640779974,-0.08337952760665453,False,181
1.5696615294201262,0.06863739621332414,True,182
0.8655126169635603,-0.10156086595628673,False,183
1.571378961119135,0.05523583958626315,True,184
0.6608402828144894,0.027067843286064704,False,184
1.5209335922436487,-0.06039682639984871,True,185
1.324932707605824,0.1537623977377652,False,186
1.570353257718615,0.06240774878661129,True,187
1.5786231043379926,0.026152599450707723,True,188
1.4877587517681992,0.007144423106933419,True,188
1.571172826943127,-0.01605004550454546,True,189
1.571585817575886,-0.01601606873829092,True,189
2.9877826686996745,-1.4585668586240017,False,190
1.286671637135974,0.05800811334967634,False,190
1.2866499084763403,0.05826262587478036,False,190
2.9876443905557277,-1.4577585460945481,False,190
1.5713693210978181,0.041973098178072266,True,191
0.1654964302211863,-0.4417308991500756,False,192
1.8344692113850727,0.09350383255481805,False,192
1.2671634302060353,0.0909445563489769,False,193
3.0291606961986575,-0.4423160601053426,False,193
1.2289405488089333,0.003660943599985242,False,193
1.5708982603862753,-0.09454970152984428,True,194
1.566775720360554,-0.0967043353589385,True,194
1.5458723946211552,0.037047395873218224,True,195
1.564096530859376,0.024848163191571414,True,196
2.177443213466986,-0.12348667340900486,False,197
1.5830276969792592,-0.0328310180142652,True,198
0.5968974251625724,0.21372715111797108,False,199
1.7520533248919148,-0.08429725535540775,False,199
0.11799100134289757,0.1214772733970703,False,199
2.8119338911826186,0.1743264909806173,False,200
1.6791726306426962,0.06429608420010277,False,200
0.3603834235809399,-0.29941610749233244,False,200
1.5570720272352419,-0.04078476196476595,True,201
1.661034372291541,0.06889585242717079,True,201
1.571419399074937,0.02527108684592059,True,202
1.5451708965230837,-0.025120197662569545,True,203
1.5329896545524089,0.06277244236650296,True,203
1.7735519205561705,0.036436776558140774,False,203
2.7424918777523075,-0.004879581522175016,False,204
