idx,q2,q3,q4,q5,q6,q7,phi2,phi3,phi4,phi5,phi6,phi7,CT0,CT1,CT2,CT3,CT4,COAlpha0,COBeta0,COAlpha1,COBeta1,COAlpha2,COBeta2,COAlpha3,COBeta3,COAlpha4,COBeta4,CbetaAlpha0,CbetaBeta0,CbetaAlpha1,CbetaBeta1,CbetaAlpha2,CbetaBeta2,CbetaAlpha3,CbetaBeta3,CbetaAlpha4,CbetaBeta4,EndoT0,EndoT1,EndoT2,EndoT3,EndoT4,EndoT5,EndoT6,EndoT7,EndoT8,EndoT9,EndoT10,EndoT11,EndoT12,EndoT13,EndoT14,Cbeta0ExoT,Cbeta1ExoT,Cbeta2ExoT,Cbeta3ExoT,Cbeta4ExoT,CO0ExoT,CO1ExoT,CO2ExoT,CO3ExoT,CO4ExoT,Eccentricity
450,1.451961893937084,1.8406071794865537,0.3716092423124641,0.5115541532498953,0.4318753851179795,0.3325855799553251,-1.6443595563301894,-0.1227545174601939,-1.0604160442186936,-1.4488814716968417,-3.0042358661374458,0.056738704150920354,-2.849982401013918,0.021339470145694546,-3.0184557333350037,-2.9953710431177383,2.9432087724205247,0.6771549337152396,-1.4588746181268155,2.556868677122604,0.33682175875987275,1.1942406122787745,-3.120771759443569,0.6548192010265574,-1.4985601841838718,2.4995936769012363,-1.5808417568937445,1.3289172237251206,-0.4246384110910081,1.342414409656752,0.19479658789379808,2.8994640136949887,-0.7505081425124526,2.0444140297322653,-0.02380917976297562,2.7772688921303263,0.353728704360217,-0.33582709139891026,-1.7691331622663276,0.0475274628980417,1.8717888383184944,-1.3098771259902908,-3.076025110092426,2.991106761811568,-0.9818206988794962,2.620379283229842,-1.1475375139845536,1.2331921719856975,-3.041210124494927,1.3677317556425963,-1.4080083860629666,-3.0969009103204286,2.42614264758768,2.830705259107226,3.1232484866999073,-0.9676616220214053,2.75939374507973,2.929358032300052,-1.2473056840461865,-0.09289345325421901,2.0123840490397824,-1.7711860855102506,0.6385844730559241
451,1.7087757628413063,1.1311540579534818,0.22291681744318603,1.1078174565843286,0.6595995410351914,0.22003732968642606,-0.8207356539832359,0.9320348156183969,2.438767986406909,-2.3331800486357728,2.3901270036893467,-2.4014121251455696,-3.0051220830250918,0.2258692373447216,0.13319139518237819,-3.0915899966166447,0.08642205768650417,2.4507140164484125,-3.109839632739235,2.4679427888763525,0.31797701316100874,2.47116797018208,0.5130966162080091,0.6739853214555535,-2.942749323115208,3.0070521696351773,0.7029940960342055,,,0.8478719587238774,-0.0860156099647225,1.5087712543280893,0.4497517656996335,1.3421845686045735,-0.6239968146835487,2.143476280790099,0.8829044248215245,-2.752277083630396,-1.153696170517465,-0.43146264748131136,2.640484621117521,-2.289823405230215,-0.24204111199414105,1.5810664453264396,-2.1277019631996215,-2.8819062277014247,-0.8835919664516324,-1.5170467696959538,-0.32605285284495317,1.1294690240372163,0.645193039952065,2.758889689011007,,1.9758929884163017,2.04480165902899,2.651230637771022,-1.4915891960563095,0.4160267568825453,-0.612584853634484,-1.6201830991191963,2.3043899231397753,-2.1809425417720796,0.6094551537623057
452,2.471523518732149,0.6025509537025564,0.6255530923783227,0.9386173723677197,0.282244329162501,0.09962355282154502,-0.45293496435022773,0.6572648898910534,-0.45510521513936936,-2.083651013102069,1.7674184315510346,0.9801533914241982,-3.1324826557452057,0.2925335189250593,0.13493134176375055,0.14666728114636374,-0.08587422539940742,1.0960897668528173,-2.922862309124271,2.901458151267095,0.4176836036704685,2.399440510461153,1.0158261907994819,1.5130595055701235,0.07995447551150896,2.116844916499605,2.634034565112215,1.3254485929255793,-0.5327971153275548,1.3901739678151497,0.14293836838939203,0.9028828233490028,-0.8545357410274949,1.7838866633452386,0.48538321538183704,2.4202170467252113,0.22928878464884273,-1.1655211414457554,-1.0835329562998783,-0.31799167557817265,2.4714254886756035,-2.0913393979869723,-0.25918784637833686,3.0343767770005887,-1.5326521890602718,0.028065919912886265,0.9427590211164121,-2.4405795152313385,-0.5784651513261967,2.340487289920171,-0.8049004406532986,2.6379632307147096,3.0385793823087623,2.148975678622571,2.645933496988686,1.7370484615126403,-2.8713309607158815,1.8739599648746441,-0.7525201522543747,-0.13277275233617872,-2.2085379372060627,-0.8539055199271528,0.691846847135943
453,2.3993718069933063,1.3910787227265784,0.5585882632758887,0.7228700542898266,0.24830115582332432,0.15193817632596682,-2.085178315433136,3.0371851600191864,2.2497285887795426,-2.219925996432707,-0.4584280381264703,-1.2466941715140598,-0.08112258052837071,-0.024307296476997912,0.039304413996051585,0.17626453846228093,0.012191322885921518,2.63062895722987,1.3772176973785315,0.6678259801405388,2.1815219210641628,2.4738071658480263,2.0221216969947897,1.712672942835582,0.5243707930108192,2.040357513944882,0.10447780357642096,,,1.8938100109496288,-0.6693812105587392,1.7633088634226861,-0.45163899079799713,0.10337208454872189,0.723278189520181,1.2684214849871702,0.37727681961243853,0.988591725619407,1.0183445013719894,0.14056502172916976,-1.3129400107003038,-1.2408084072579286,-0.1830301795566639,2.719761395450067,-1.061713051217939,-0.2362216789839704,2.4764851600827136,-2.572895764549775,-0.010056422006992055,1.6503441915278159,-2.8556850631471926,-0.0030444344679848856,,2.796990393980017,3.1327713575875764,1.5941227320729914,1.3003792562793868,-2.134644484498178,1.7957814546730337,-0.44218717704096666,-0.7009686808613522,-1.4818102103101043,0.5077860537609629
454,2.5737745036514963,1.293126816871311,0.45292883775727494,0.6589665089906084,0.20606569041711148,0.19395760391687256,2.992149053568535,-1.8845279781437736,-0.4209565068580453,-2.285963831120554,1.6899457015906951,-2.598924709054666,-0.017097940233903434,0.14552833089208767,0.06641246206054308,-0.05387088698644107,-0.06817659204852305,2.4826061871937073,2.088280345845573,1.6562300897340847,0.5346869592448722,2.073348490819931,-0.07140932146747417,2.5383748066685303,1.4057712048618498,0.6741803783401075,1.8514563954704542,1.8280966167019066,-0.25142746109335834,0.07091202067847319,-1.958528051877231,1.5746134473512985,0.32611645824820085,,,1.8646821193942127,-0.7969092445252508,2.6128391103929847,-1.0149811727293565,-0.2359070945136395,2.6612139411838416,-2.3599010709501123,-0.33290311335023237,1.5295525112243897,-2.66171314182634,0.16968051428153405,1.1942093876880142,1.186728624711465,-0.11698722183757791,-1.1799919293396723,-1.0815975079901299,-0.17769329605145778,-3.069115721280796,1.9039270187698145,1.5001598980718218,,2.950611590946648,-0.5475957355551275,-0.5416882649042631,-1.6570799654800539,-1.9295869084184838,1.8748115646196895,0.20539395093217544
455,0.47736128427207386,0.06328218760275126,0.042470356966063716,1.5862649070476154,0.05891453267870138,0.03411408876909573,-0.6492465358798379,-1.7917334561811522,3.111930138861016,-2.208978193129114,-0.5822715092959375,-0.13724596139787965,0.0522229286298437,0.1004149406350591,0.015420841342324926,0.08722699325204676,0.029921227913910057,2.1876734160921356,0.27608322361958326,2.3127428992833665,0.5975792134324023,2.253817398087875,0.25549500988070634,2.2713464916112382,0.465531165539716,2.4454670097127456,0.5068992433870181,0.9219656310310024,0.04232581203217671,0.36064558965063315,0.03356572054240457,0.9137602089113175,-0.1803125854142716,0.8526626928211888,0.1806850963586352,0.8726044806213572,-0.21578821297866665,2.0215269026961145,-1.9341674603828491,-0.11939385329229334,2.8523142410433544,-2.766473860604411,-0.12450683646086652,2.1834187131931566,-2.009124109782374,-0.17626363172381307,2.333428246659509,-2.3536406410581185,-0.13563922927261274,2.574510630942848,-2.4886210481666304,0.15275960026287236,2.298183665262033,1.4058814919230636,2.230475058922814,1.9052183922665789,1.7869499523473173,-1.0637292650398864,-0.3102097681959693,-0.974868453383011,-0.8382117191458897,-0.6176011734074415,0.5926260500131321
456,1.41942547262774,0.5828486980391429,0.5219077105451289,0.723806357580942,0.8694856947124742,0.3557668415123427,-1.7148322206502673,-1.4157825943609395,-0.07044198158890179,-1.9975919260202903,1.0853388691058385,0.9550507152255144,-3.005460938357329,3.0114495340818164,0.15173753805798745,0.10892155841637059,-3.121839957101921,0.8597685878249244,-0.9232319965471374,2.9762556038995864,-2.0735980039747144,2.5066917245607656,0.6435695412447704,2.043502240596336,0.2057776065635524,0.9454190151157226,2.9209300032857484,2.4761878629676244,0.385004241907833,1.3659136348210363,-0.15545097185955623,0.7602899801627927,-0.46096013899183413,1.1762214454693742,0.3740613289831527,2.7356700632318667,-1.3428748370571064,-1.1525617254848348,1.3801981263533027,-3.0819024575314216,2.813669649794338,-1.6869346951019568,-0.16388947421891248,2.8216115886589757,-2.3991781136476593,0.021921836720838507,1.5053711535428924,-1.767815805483136,3.1405563061116517,-2.8994597156018966,-1.314651038342418,2.6684234904507766,-0.8110128310348865,2.480158956323135,1.8292760428467856,2.3909257974228,2.7872144136313697,1.9904815431869118,-0.33198906946192697,-0.3699954854910945,-1.642435295680859,0.25087906806956517,0.6685858862682251
457,1.1822181765671045,1.3651614318508778,0.28323841866904936,1.0148793768804822,0.18165117019529547,0.343940405029662,-2.6547752789682386,2.8679166131026173,-0.17480569491881304,-1.9372456433423835,-1.9017309430041622,-2.148755946855941,-0.088025711937775,-3.0590053350741666,0.07374811144571904,0.06968235479112996,-0.013389973685535012,2.8391130175519264,1.269532178980007,0.6609002571601412,-2.937717569403235,2.784444223537465,1.4406920747831355,1.7502602713611057,0.575695762948112,1.5815511166658902,-0.057622978633959515,1.7270292340539366,0.21446747567261365,1.5844439061784081,-0.535384304553707,1.2942103928150073,-0.26895422324555546,,,1.196911426187544,0.2885833675636327,1.92792585253844,-1.9389081395830643,-3.1333209287648107,-1.0707349536406807,-1.2991931825084324,-0.23319856054115767,2.721358460411948,-1.3894516430447197,0.06193673573980679,-3.051644126008416,3.0018176371284846,0.10258407511940139,1.241748005113068,-2.527184172164356,-0.035503646632541026,2.297113796296474,2.8128862847224645,2.83216784167635,,1.6981523872128035,-1.1890665383963297,2.0182780318920353,-0.47310164621645995,0.0729186745507659,-1.8568354404529632,0.457221866438523
458,1.7839910516662478,1.8394402258510731,0.5260510010926788,0.587058781928943,0.15068043262647843,0.194461638311209,-1.0430093141661145,0.09545441255754733,-1.8037428602537235,-2.179747511290804,0.4916008412291536,-1.2359318319924033,-3.093617644944683,0.028358038973741572,3.141561728866508,-2.8594386392990936,0.029019906423838077,0.8275559661254842,-0.7236893924899279,2.654775134014563,-0.28398125602926255,2.3081620379207637,-2.731876353889665,0.8041103923163525,-2.506999963095223,2.616235304586204,-0.2638931291843416,0.7648390071652645,-0.1274387714819036,2.0687344150780356,0.38280213889283365,2.554609880528854,0.22006048844330964,1.0074156656541502,-0.5501396451805304,2.443167268168436,0.9911857767150244,0.7039457877183704,-2.266211289774503,-0.18642637503108803,1.2081287386110504,0.4217124540043158,3.0169574194046733,2.1088150469329574,-0.9483640483829014,2.9355812076121532,-0.5663542869007535,-1.4990941737194245,-0.034743619722381006,0.8703989144734618,-2.2455586099751574,-2.9296622004472384,1.8888432384915044,-1.728327220905486,-3.023951237222547,2.7053599865205626,1.8559766102799613,-2.454167706204068,-2.06127366462002,-0.9652485103692072,2.6584898003288355,-2.3185621503980913,0.7225162706631012
459,2.423206688897506,0.9318270156026005,0.03177590166203747,0.6385796864241106,0.5038493931269774,0.5528350252795068,-2.7265272653644166,1.8148707559925021,-0.6027982266535971,-2.0688044119101954,-2.400895748555314,-1.3941759264925961,0.1946417452108529,-2.9271743281959655,-0.09747606898897715,-3.018890153379651,3.091220670910964,2.5396067372480315,0.21995788411128578,0.5557043251619767,-1.4780663487958514,2.658921446157811,-0.84369744771357,0.7324337975535193,-0.8057807457628786,2.6738092101368447,-2.891873448250007,1.9060046463862088,0.7607130811489788,0.6824995539146815,-0.10694370844964846,2.3693702304298547,0.35284234484044036,2.5320373677523165,0.3271649336944322,1.1851906114863988,-0.5337343893885704,1.053236916139786,-2.2225310447690156,-2.904583551389531,0.2949447228983263,-2.059927681578986,-0.22319065428962423,1.1701756533285472,-2.2617954354150034,-3.129709851395128,-1.2263942562543466,1.2127862530682108,3.0966900529351133,-2.960194260137059,-1.537792535815183,-0.14272346507014655,1.8745896728593119,2.096413479260987,1.867629718762769,-0.9942397707636393,2.5720742636002845,-2.153639973163294,-2.854674835879099,-1.979492013457225,1.899566579711871,0.19500557506319977,0.6749563207778888
460,2.3449024293574814,1.4924979013840278,0.5160606021019237,0.6841771777003809,0.25410699612787774,0.13256162594176069,1.6132804462961754,-0.7122292193265576,-2.9741481777277192,-2.250572742953707,-1.5725980426863848,2.299237299022708,0.03692365506655965,-0.07846078413068995,0.05691917204245251,0.07455258972828088,0.16930896252406524,1.911259342522473,0.045278000729980686,2.6758755194706496,1.5385315658257865,0.6000584948633944,2.067650038175124,2.6140676733618062,1.8002057872238122,1.779887685901518,0.5491662041569885,1.4488410754008803,0.3862969003270258,,,,,1.7808770160074976,-0.33016625568331864,0.14693607866724517,-0.5535496993656926,1.3866664349286724,-2.8147751505796785,0.11849520129129089,0.9405092166320973,1.2141220053741788,0.0649143710202601,-1.2680309997832495,-1.2340097818780187,-0.04215603854747977,2.5846011479309254,-1.05464012808186,-0.34247608663866114,2.692019369933722,-2.5901857022615666,0.0518716884457597,1.3616035784982132,,,-3.0376543206577957,1.6948981814312323,-1.727226678068106,-2.1884386799696,1.8679903332433143,-0.6237946921566715,-0.5415871080804008,0.33109316717355886
461,1.8587991023727546,0.5003177899192081,1.2413007801434168,0.6670700182981584,0.22139758637646562,0.22222572545677646,0.6126458403186577,-2.607367102178212,-0.6178941379538007,-1.5965491548599255,1.387572733791029,0.5216458981787087,3.040366911615983,0.13859905103772244,0.053855758328968086,-3.037450765067596,3.0887117726947455,0.5188255463784298,-0.6260235307549569,2.610851039932658,1.034300896842387,1.905024114606737,0.03928520106797896,2.0761015010273725,-0.6517368852806859,0.8106917831272482,-0.7083059225777171,1.7510937543782872,-0.25486282325486814,0.42159554643372965,-0.5301310929900819,1.3135982630074168,0.40262426624338277,3.02352135555336,0.09290431548053414,2.329572403791758,-0.09620961244922183,-0.18043306744426052,-1.3599360233365878,0.2503581785677884,3.110862455001273,-2.9037734809220415,0.2060371245752178,0.9622594989929198,1.1128446504835685,-2.992566488507505,0.4746162181057916,-1.8191827573572315,-2.9745241097597073,-0.7350650319823548,-2.055381560299765,3.104841136895511,2.791426967879879,1.160320564821466,-1.038398974156659,2.3221880922207156,2.1052722029153577,2.9739630909619166,0.04575321616392954,-2.1881913805163804,-2.6561799977376785,2.4416396667875575,0.5640650326533581
462,1.6376728507657359,0.9501528814531889,0.25592037144531404,1.1922987312868576,0.2622741569224134,0.3150649297214705,-1.2926085981216506,1.5163404457718856,-2.886844699690755,-2.0118745785385426,2.3154732214858877,-0.9512348421699954,0.1697674933447448,0.05965753857820272,-0.1219388883680516,-2.977680483549793,0.07832183488647533,1.932481409310005,0.651706913969048,1.9831376776680174,0.06290018251491102,2.7520821986375417,0.9514657875394122,0.5501590611024967,-2.6551965047102803,2.882216905146404,1.6434519463892807,0.10473179851201395,-1.1320181351589498,1.0576240654571638,0.24861935898051366,1.621183698165182,0.25426289828051146,1.5119874471917352,-0.37384102140442915,1.5097429372680087,-0.2476359544084998,2.809195180719558,-2.5934995053705197,-0.11615776451109608,1.8194209546495341,-2.650107730588648,-0.018919202263541823,1.7494155652172754,-2.067970926857397,3.0853250046704632,-0.9033336557096595,-1.6146802420852278,-0.1850652146876273,2.5341485194456506,-1.4163961908051534,-0.07600069970274392,1.5692953047295335,1.5778437344106666,2.12252263913161,2.475574265058018,2.7956686832380466,-0.33867068230039094,-1.299641678296253,-1.3329146964655825,2.2105231673985175,-0.6357861660198778,0.47631218441199363
463,1.476156421462684,0.8569516553034568,0.29639718232769013,1.270403331485655,0.3831429769402924,0.25297964446618326,0.7821514312500275,0.16333867410584085,0.18002250515613677,-2.071255210189665,-0.07166297841374569,0.17103233603884754,-3.1151444397858703,0.09147308138593113,0.19602912528189256,-0.005500385943851157,-0.006660458694692435,0.8186539972332898,3.11373117891933,2.589856606006012,1.747386095350629,1.9434120433213704,0.47024394303922334,2.4571120731131053,0.33281955805787455,2.440653124892128,0.4791905176160275,1.8118997895969133,-0.4869520260583476,,,0.49618931812722483,0.3765737490508913,0.9060022970282355,-0.13788997088198948,1.3661847046245437,0.22309935782733395,-1.4671586572297717,-1.3102037161106739,-0.2545353916183523,2.936619248195599,-1.2645345402587267,-0.4034978325566708,2.3946588872182297,-2.468930647100097,-0.2566238330040525,2.519009373121995,-2.5126613437384644,-0.07329271356699738,1.6826257807564635,-1.9468234334138552,3.0821847403812432,2.76786010313413,,1.774615551276546,1.7578801606759273,2.2566406243359967,1.5775165531511537,-0.24311775257379595,-0.8255070440594855,-0.683660165911474,-1.4279224700830313,0.5821816890054888
464,1.8231783962203618,1.8620226159583935,0.5138671323071766,0.5918724957840172,0.1300162956447813,0.19572170895059318,1.3963142534927588,-2.413923497698881,-3.036353047257667,-2.1551690671893877,1.8835004020195358,1.3258072820996891,0.028013169766022333,-3.119917277693353,-2.8796910477511126,-0.009472398857845872,-3.0931713320467633,2.6366102997490715,-0.25460824771008794,2.2744265134708352,-2.7104507053196127,0.7762648454617046,-2.40885840510944,2.6221229450971393,-0.3627858972306731,0.8287395353271186,-0.7580592016235718,2.0599957425655933,0.35150781288062144,2.5265600452796004,0.24960581314264021,0.9085581092129529,-0.4912344240342789,2.462014695109629,0.9729156957446253,0.7521786374872405,-0.1399812390748182,1.2543583644627099,0.3499646148279154,3.085798406819425,2.0908110466147805,-1.0299001884987204,2.9421590203775088,-0.41994702585806054,-1.4931811567883333,-0.10305948861443577,0.9145334662436159,-2.185366912625682,-2.9629024691969112,0.6882601877403806,-2.2552954771611105,-0.1870619557038538,-1.7622192576907705,3.1348701365441007,2.671985499427541,1.9058259337179495,1.8949395298701748,-2.011592407813352,-0.9485635099646524,2.773996324979212,-2.2847362514668594,-2.4835592458676796,0.7286402594627583
465,1.2502063102312218,1.2942566338726598,0.3810366933890617,1.0815255986527057,0.3413349538908694,0.35496458128313896,1.4208726350112888,-0.26971300646221885,0.17831455714407432,-1.956824643326216,-0.20781923239280525,0.08365358999357189,-2.984622333263886,0.12405668873573383,0.17083179533328036,-0.01951041696767604,0.16333272792441583,0.17168015751376875,-2.7076253922317766,2.4974160592748142,1.3872574060927325,1.6141006830545086,0.17561278318799556,2.4854532004175764,2.1514109636640155,2.198781303445346,0.0767284404874476,1.8766455260717847,-0.4731367554697325,,,1.6312449956985966,0.6218511090262016,,,1.6817170905969843,0.46521828825511063,-0.9320156449621056,-1.3630677277588883,-0.029076226686586628,3.1110029074559944,-1.4392167704740961,-0.09517634166240882,1.04160548317312,-2.5448336476713895,-0.1233147317177847,-2.7784110323093216,-1.2793891866246017,-0.47376755769738593,1.2755936714702951,-2.374934795527235,-2.9160190659330207,2.756746177383989,,1.6370205725950637,,1.7907754806264073,2.206888819248749,-0.03308821553368261,-2.135499399954335,0.35643659560089896,-1.9737797638629986,0.7269040173127053
466,0.8011718250550831,0.9036445428756741,0.9355192996263889,1.0379906455401093,0.5228621739760099,0.2620169916384213,-1.1794055132706718,-0.815266651256876,-0.2875731455370199,-1.7620014471781325,1.1257413940282208,2.13899185637161,-3.031736524902714,-0.08828448551223504,0.07967317745656045,-0.03840531954415769,3.050069951091758,0.8065167926092007,-1.0446033736124183,2.407212839979774,0.6783178234993493,2.260295371912689,0.3120681797808849,2.2409886712342537,0.2248265457697234,0.8611785863901185,3.0320074703573354,1.4029954463541987,-0.1767309852391618,0.696928504780425,0.13565363778835274,0.8121006670402595,-0.33450650589087305,1.3505745516411587,0.3392155794165919,2.8937625933207927,-1.6351171413167287,-0.06670513102869781,-1.6150376629595424,0.17883641385656518,2.621502937165162,-2.559842381911772,-0.029440921915207176,2.439505982565741,-2.3546240912515355,-0.03439419267546104,1.5971596038389453,-1.7175894913673009,3.1005064958207744,-2.9411744940701037,-1.0887628461544088,2.6482046662415977,2.549065622411792,1.6785415009498375,1.9271416709882891,2.5015339875896174,3.041227650307532,3.1353658851580315,-0.511692981514988,-0.7564638787985852,-1.523931968619603,0.19092719472214903,0.7069648927722438
467,2.2347144451087635,0.5044416929995601,1.3615462748079794,0.22976863674765016,0.4806502258052057,0.08666784438047276,-2.652667763368539,-3.113692492500261,-1.4851296085650125,0.9658042046601598,-2.9705030043572282,-1.7576788668112742,-0.018395840277214304,0.11230273468662043,0.14829882350230936,0.06409167797287821,0.0005631203920005596,2.3291987399820373,2.286146577909482,1.6081950688351319,0.33761957727515,2.029315570966438,-0.019805166000648876,0.5260111291156846,0.3623037053635587,0.5219499742808751,0.3733998075329558,,,0.17243809150669964,1.4590538135823872,,,,,2.05440871851529,-0.5542071315536435,-3.1200680324715364,-1.2325755960310263,-0.12943484181033924,2.5366444750236328,-2.1352223660905265,-0.1229018553309349,-1.0646573697567363,2.3245679699122386,0.08289516835025595,-2.5942381423323906,2.4875760913101845,0.21436750886132025,-0.5188609210876858,-1.176851980266198,-0.18776185649519764,,2.0817450493864516,,,2.9657969000242645,0.05534132078020499,-0.6429955230159383,2.0480739820596434,0.5380687552921529,2.6821720484108362,0.5641059874925097
468,2.591479239708103,1.2057042073139863,0.4477344663473653,0.9398418356632483,0.3949167670422174,0.14232474306697554,-1.187777374803483,0.26281631470852385,-0.21633116284076642,-1.8860137158677177,2.0761960713235417,-1.246737865258219,3.035587603069985,-0.1481161872262764,0.0010144346207981588,3.066002041667506,-0.05274435922533458,1.0188402636136753,-0.7805981904003111,2.317365292313904,0.14664408204545526,2.5825428302868922,0.5555332366639799,0.7212549706499707,-2.580406995227066,2.4470421870605237,-0.2990622879014718,1.054864842831827,-0.2257963242972957,0.9795874400860038,0.11829591500230947,1.6982600710104487,0.5544950375402055,0.903360497805604,-0.5916112173286255,2.7570222956393864,1.5139109233546675,0.5259592696972213,-1.9383803292195434,0.273220553538383,2.2239372304626204,-2.4472864332279927,-0.018229841734246854,1.3782331078848247,-2.094790288929108,-2.8635535939405843,-0.3384722109755553,-1.622404701356269,0.2557115054257093,0.464304754130398,-2.014705369937695,-2.8692212785429194,2.253582703423034,1.7929379621086614,2.0935280047489675,2.593036586326935,2.102670182216487,-2.6609193397575557,-0.887238341603745,-1.7632096932666108,2.8190005216769727,-2.6933481517136517,0.5463844236411959
469,3.296782060129169,0.7279526185620583,0.4461100245328573,0.4825680245695805,0.5176485419495861,0.23812017150616768,0.9848293984725986,-2.658482208859474,-1.263920802662756,-2.2625102536998893,3.046757150980963,2.315699762414571,3.0635173295043265,0.10443470896976757,-2.8538301244912514,-3.097067674616572,-3.0228056008020947,2.3464695489369456,-0.46664902507940803,2.824027554799803,1.532441185219024,0.8739843312693839,-2.4828348865508656,2.1437476582018125,-1.6911192212252057,1.0381851681384022,-1.097719430865962,1.3966014012310455,-0.09038433035512813,1.8715345828983394,0.34630895267561107,1.7232043404171065,-0.34455036289091273,2.9121006848649276,2.9488293702030623,2.003665396315996,0.35245614818089016,2.094680507600374,-2.105606656455217,-0.20562795197612696,1.712325271182323,-1.7199380382435376,3.0965173141293922,-1.492417241773109,1.0018902081242413,-2.7880373957986833,1.0393229360014429,-1.2911656553153879,2.872546870173646,-0.9886906997093673,1.7090388613527305,-2.965696164158794,2.127661854491714,2.479222772025446,-1.2378200227231124,2.9231569398017814,-0.4784565552774108,-1.051112277275076,-1.4328485480805828,1.6200386373228903,-2.0458532603529105,2.0875690719805786,0.451413361669848
470,1.4307275619323043,0.889887126708574,0.29462879356510385,1.2775639662895972,0.276048479792557,0.26403331063690694,-2.253783258993512,2.8542595611329347,1.162919720770447,-2.0977631797041494,-1.3502324727521,-2.179719802244539,-0.08313927437872905,-2.9221492166437426,0.10468125902926932,0.19080818517232218,0.0484745570232355,2.686766525291347,0.8646454266760034,0.8484762596427584,-3.084450787552159,2.757093341446776,1.3794068173131215,2.0292379232483126,0.5436488789365936,2.211154040532184,0.15967885505514845,1.4030873731366609,0.11099685214682958,1.6582970548008138,-0.516648959815474,1.269153422261973,-0.30459803445388517,0.25331195078567376,-0.3286892251939725,0.9913400228144197,0.16302306085557422,1.9265246968553351,-1.8127355473447873,3.0602969884536697,-1.3858763451228877,-1.3305325236010337,-0.17186536457609244,2.726876685712072,-1.5440794714000547,-0.26395247114652826,2.7252580612136503,-2.3920707342721665,-0.27361355584726044,2.1024748525962305,-2.5320741282652484,-0.15161346650617277,2.295406296355572,2.772767710808422,2.6740259746653328,1.800946814619263,1.7029782815667973,-1.1982799929256607,1.7189104913964104,-0.4568384403790708,-0.4786841075889344,-1.0498468733865938,0.3479219294488754
471,2.686374493810223,0.5906731697202788,0.5497069712067756,1.0696256284266574,0.08734424009812786,0.24587341113182198,-0.5482056931105911,0.7349524625540642,-0.48450887509486595,-2.0821341274669836,1.1435109485078359,0.27979226631935605,-2.967528131411756,0.05958223936422694,0.08811400271038283,0.1725853275863272,-0.047526405908688125,0.7934265403410857,-2.6544099051589787,2.7322411411054532,0.2995802196977885,2.365654713642783,0.9991917279156428,1.5473951809404636,0.03291552074876694,2.602818810054338,2.6084579028504207,1.2354836640606726,-0.5830066230687186,1.4181794229538003,0.32349371735729016,,,1.594665229740157,0.4829363479075997,2.105630978720754,0.16724623533774735,-0.761834837995783,-1.116550835445996,-0.15127613011244256,2.2367467912280996,-2.4170864884045073,0.030130062424633727,3.09948101042719,-1.4131565870725191,-0.16499648340583267,1.176761729060065,-2.5814207708331076,-0.11989313862606783,2.0931849493387533,-1.602324585275586,3.029204671004883,3.0019279007715856,1.8397348260809083,,1.6026074557345116,2.620967965417381,2.3762303342032576,-0.9388032605093773,-0.05363583098985867,-2.003727564976791,-1.0267817349846655,0.7577119656026928
472,2.430204774979214,1.3993965780179611,0.4785470644896367,0.6528863042994747,0.22539691806566306,0.12372604877750264,1.7659099766525936,-0.6758003097687266,-2.883896799434301,-2.2427050187755366,-1.6574196874765454,1.9444761069795218,0.03404444098744365,-0.05731295652665079,0.036879706321959214,0.027933217452807243,0.16016020905877296,1.9156928267366724,0.004383053338912551,2.598761053794458,1.4075824195385231,0.6255544517226275,1.8967205054012997,2.5394065981308853,1.81963058817202,1.710642755461143,0.5382149871262579,1.6953370993642183,0.3325122562237513,1.7370521297782526,0.6428173223721325,,,1.82263346431608,-0.31404336353112144,0.11428922928366615,0.08444624336995092,1.2299220042074184,-2.879208927562163,0.34142998868813756,1.0942026652429544,1.0379816217009836,-0.013115641240481072,-1.2953284650340098,-1.1472480779279843,-0.07668751046386008,2.597589074014984,-0.996593933850401,-0.339456651143339,2.6036929123306134,-2.6591903033331676,0.11742151317919668,1.3351514692193822,-1.1921080178367764,,-2.9814831841640297,1.6256213521423724,-1.9029127860491395,-1.9968237195254865,1.8355267682614689,-0.6126962834393385,-0.6203768266392367,0.34444105630316457
473,2.34116555257866,0.478447933903895,1.1485885324436094,0.4053187578086255,0.40188888847755505,0.1479995472178987,2.9554818334198885,2.33029878274806,-2.2926604086686173,-2.631432984114161,1.5476883688757967,0.25446118728087036,0.13890555762119572,-2.997960685427878,3.022108181746365,-3.0461185336389462,-2.9735591027961488,3.0176989893889017,-0.4925465603067146,2.4370150532196404,3.0060246562164217,2.172255545537272,-0.9787652842822697,1.1056285721490555,-0.5045702320841576,0.8213121440370206,-2.692534362610417,2.220042396952539,0.7525329377519158,1.6370678518969564,-0.07101182824390814,2.749361134471488,-0.12716753640346923,2.476160694502437,0.34950354109087733,1.1726691196939203,-0.4576358776609597,1.0543965588674398,0.5313153512762854,3.0852938113696577,2.8449122606961446,1.042576454760159,-2.5672193414061297,0.9433223004463753,-2.12215143032303,3.048842511281147,-0.657193178834086,-0.8895825968175005,-3.091293250583658,-0.872811931336041,-1.8071813958664182,-0.27230340813887755,-1.6554664310881582,-1.1188751604515574,2.0096333183048434,-3.017073135744526,2.3276015785480686,-2.2481989533030875,-0.2013805692436677,-2.2394498373697025,2.534035508360661,2.2914536486254584,0.6557629961608561
